Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0TPF2GBCH08gLC40qvDjvD,"Dino Killer","Stealing Fire","Virtual Riot",2024-10-18,311081,32,true,,2024-10-18T00:31:45Z,"dubstep,riddim,deathstep,bass music,future bass,edm,drumstep,dub","Monstercat",0.374,0.955,10,-2.564,0,0.0773,0.00766,0.0831,0.151,0.184,111.748,3
spotify:track:6aTN1V5VCHjn8q73XsXTCT,"Stealing Fire","Stealing Fire","Virtual Riot",2024-10-18,231500,41,true,,2024-10-18T00:24:24Z,"dubstep,riddim,deathstep,bass music,future bass,edm,drumstep,dub","Monstercat",0.692,0.889,2,-4.297,1,0.116,0.0199,0.00989,0.115,0.378,128.043,4
spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,"Rock Me Amadeus","Falco 3","Falco",1985-02-19,202236,65,false,,2024-10-16T13:41:43Z,"neue deutsche welle","Ariola",0.61,0.817,4,-9.45,0,0.133,0.296,0.00336,0.0884,0.89,176.735,4
spotify:track:5qEahiewtwDVGvNdHJZeCJ,"Snippet Of Clarity","Sleep Deprived","Neddie",2024-06-29,183448,14,false,,2024-10-14T17:17:19Z,"dubstep,bass music,riddim,melodic bass","Neddie",0.448,0.661,9,-2.552,1,0.0398,0.104,0.719,0.0974,0.312,174.039,4
spotify:track:02ED8PqGHBfHlWRlXPrIzw,"RELAX MY EYES - D&B","RELAX MY EYES (D&B)","DnBot;NOTED",2023-10-27,275572,42,false,,2024-10-14T17:17:06Z,"drum and bass","dnb track ids",0.589,0.842,1,-5.868,1,0.192,0.155,0.0792,0.168,0.12,170.082,4
spotify:track:3Y2nuGdRaMRjKbquNAL52D,"FALL FROM THE SKY","FALL FROM THE SKY","RomancePlanet",2023-12-08,152248,0,false,,2024-10-14T07:53:44Z,"hyperpop","ROMANCEPLANET",0.549,0.945,1,-4.853,0,0.0847,0.00638,0.000575,0.192,0.417,136.804,4
spotify:track:4dUFWoTGL8BXPj3chx3RzL,"through the light","through the light","dracodraco",2022-07-14,96678,44,false,,2024-10-14T07:30:35Z,"breakcore,jungle","draco's hideout",0.389,0.925,8,-4.257,1,0.0867,0.00091,0.778,0.193,0.625,164.739,4
spotify:track:0hAOepMjkfoZBQKNrlNLVA,"way 2 good (idc)","Exhibition Mode","Dazegxd",2024-06-21,259764,32,false,,2024-10-14T06:41:38Z,"breakcore,jungle,rally house","Many Hats Distribution",0.565,0.844,1,-7.242,0,0.132,0.00345,0.0376,0.423,0.783,170.022,4
spotify:track:3OjuwKFhNKHRjtsVwasQ5W,"Spectra Ocean Dream Circuit","Spectra Ocean Dream Circuit","Starjunk 95",2024-07-19,194285,55,false,,2024-10-14T06:39:21Z,"rally house,breakcore","Smile Bomb",0.731,0.903,6,-5.834,0,0.0644,0.0261,0.638,0.439,0.608,126.004,4
spotify:track:1HzVoPGDJajmXaEOzjEdwN,"words - Higgo Remix","words (Higgo Remix)","piri;Tommy Villiers;Higgo",2022-06-10,173283,54,false,,2024-10-14T06:32:08Z,"uk garage,rally house,liquid funk,drum and bass,bassline","EMI",0.675,0.56,1,-7.052,0,0.0953,0.0067,0.000323,0.29,0.502,134.106,4
spotify:track:08Lj7DfUAk3HgaOIA8QxMK,"825 hp","825 hp","Exodia",2020-03-31,217142,52,false,,2024-10-11T07:23:26Z,"breakcore,speedcore","Dismiss Yourself",0.544,0.989,11,-3.742,1,0.43,0.00176,0.769,0.383,0.278,167.982,4
spotify:track:0QtWkMmAvxkeZobKRyXBen,"Scorched Earth","Scorched Earth","Virtual Riot",2024-10-09,280800,18,false,,2024-10-09T06:29:12Z,"dubstep,riddim,deathstep,bass music,future bass,edm,drumstep,dub","Monstercat",0.7,0.919,1,-5.876,1,0.0517,0.0727,0.867,0.115,0.269,135.003,4
spotify:track:2VoU7RnUBTp3mxFJBhUIPX,"HOW 2 GET AWAY WITH MURDER","HOW 2 GET AWAY WITH MURDER","South Arcade",2024-08-09,178217,63,false,,2024-10-08T19:34:40Z,"","Lab Records",0.516,0.939,6,-3.861,0,0.138,0.000228,0.00922,0.0738,0.398,122.192,4
spotify:track:0T9nGr2vBMrFJ6BbYobcKs,"Of Mind - Nocturne","Altered State (Deluxe Edition)","TesseracT",2013,350306,42,false,,2024-10-08T19:30:40Z,"djent,progressive metal,progressive rock,metal","Century Media",0.573,0.923,11,-5.512,0,0.0634,0.00027,0.000272,0.051,0.451,130.007,3
spotify:track:3sJqwv03E6HDTLqaFqlE6I,"DANGER","DANGER","South Arcade",2023-04-14,155824,57,false,,2024-10-08T12:46:54Z,"","Lab Records",0.207,0.927,7,-5.419,1,0.192,0.000471,0.0653,0.271,0.25,101.14,4
spotify:track:0WVwOSGn9J8Ccq5wuBDLmJ,"143 ways to lose urself","ultraviolet","usedcvnt",2023-04-28,147039,54,false,,2024-10-07T06:55:05Z,"breakcore,jungle,speedcore","usedcvnt",0.414,0.869,10,-12.628,0,0.0797,0.0245,0.927,0.355,0.343,159.947,4
spotify:track:18p7cfcsveGpVzyrCyX5Yg,"just leave me to bleed","ultraviolet","usedcvnt",2023-04-28,181625,52,false,,2024-10-07T06:51:59Z,"breakcore,jungle,speedcore","usedcvnt",0.362,0.715,0,-11.856,1,0.0318,0.00129,0.95,0.11,0.0384,148.002,4
spotify:track:3KLznPFm6IzzJiQMv9AS0B,"Dozing Off Again... - House Edit","Dozing Off Again... (House Edit)","Starjunk 95",2022-03-04,157983,48,false,,2024-10-07T06:41:05Z,"rally house,breakcore","Smile Bomb",0.705,0.863,5,-2.92,0,0.0391,0.0105,0.227,0.137,0.311,124.068,4
spotify:track:6w7eHZFNdOpg2teEBCqjy2,"on & on - Sammy Virji Remix","on & on (Sammy Virji Remix)","piri & tommy;Sammy Virji;Tommy Villiers",2022-09-23,131958,54,false,,2024-10-07T06:36:27Z,"uk garage,bassline,bass house,house,drum and bass,liquid funk,rally house","Polydor Records",0.833,0.765,11,-3.792,0,0.051,0.165,0.00723,0.0957,0.797,127.947,4
spotify:track:2Xs3MaK9AzV48lZa7PIKCh,"Groove District","Groove District","Starjunk 95",2021-12-17,186240,58,false,,2024-10-07T06:19:43Z,"rally house,breakcore","Smile Bomb",0.776,0.849,0,-6.81,1,0.0392,0.0769,0.156,0.157,0.203,125.004,4
spotify:track:1AFB8RNDYOavAYKqAQoZFR,"Live & Direct","Live & Direct","glaive;kurtains",2024-10-04,107089,32,true,,2024-10-07T06:19:31Z,"hyperpop,glitch","slowsilver03",0.454,0.768,7,-3.511,0,0.0467,0.0807,0,0.31,0.526,161.152,4
spotify:track:3wIPdU2l9eICfUTQwRaRbX,"Gunfinger Music - Justin Hawkes Remix","Gunfinger Music (Justin Hawkes Remix)","Ternion Sound;Justin Hawkes",2024-10-04,212093,5,false,,2024-10-05T10:13:23Z,"dubstep,bass music,dub,drumstep,drum and bass,liquid funk","VISION",0.639,0.954,1,-1.42,1,0.131,0.00485,0.429,0.13,0.199,171.945,4
spotify:track:4otFJni9qiYbO1iRRed7Ek,"Grinding Of The Teeth","Sewerslvt Presents: Cynthoni, Pt. 1","Cynthoni;Sewerslvt",2024-05-09,162580,39,false,,2024-10-04T16:34:26Z,"breakcore,jungle,speedcore,hyperpop","Cynthoni",0.488,0.956,1,-4.185,1,0.494,0.0000082,0.764,0.0784,0.38,155.046,4
spotify:track:0uwtAc8Np7XfTTAUKqQyoa,"Dork After Dark","SMOKE IT TO THE BUTT","Cynthoni;Sewerslvt",2024-10-04,457500,33,false,,2024-10-04T16:17:17Z,"breakcore,jungle,speedcore,hyperpop","Cynthoni",0.699,0.94,1,-3.407,0,0.12,0.0516,0.12,0.362,0.261,128.004,4
spotify:track:3TTD7XN6RgYMzWlvpjGK3H,"Quitting Is Hard, Not Quitting Is Harder","SMOKE IT TO THE BUTT","Cynthoni;Sewerslvt;AgonyOST",2024-10-04,349714,34,false,,2024-10-04T06:58:21Z,"breakcore,jungle,speedcore,hyperpop","Cynthoni",0.261,0.887,1,-5.967,1,0.0729,0.00949,0.933,0.114,0.214,139.561,4
spotify:track:4RZ7Lwj1bivN1payIeOKXp,"Kalimba","Ninja Tuna","Mr. Scruff",2008-09-22,351440,35,false,,2024-10-03T09:05:52Z,"electro swing,trip hop,nu jazz,downtempo,acid jazz","Ninja Tune",0.863,0.877,1,-9.051,0,0.0464,0.00906,0.805,0.0831,0.673,119.758,4
spotify:track:0xDSZ754ZOdthmF784uuE5,"feel U luv Me","feel U luv Me","Knock2",2024-09-27,234158,51,false,,2024-10-03T06:18:55Z,"bass house,edm,bassline","88rising Music",0.655,0.944,11,-2.995,0,0.0821,0.0969,0.0311,0.178,0.287,130.035,4
spotify:track:41yDIu1j3r1CUd5XOA1vJm,"MOTION!","MOTION!","VESSEL;FXCY;KLEAVE",2024-09-27,119729,0,true,,2024-09-30T16:13:45Z,"trap metal,brazilian phonk,phonk","Independent T",0.535,0.857,1,-4.214,1,0.0673,0.00639,0,0.347,0.392,179.98,4
spotify:track:3RH3mCy2PIH6289cqQWgdl,"Believe What You Want","Believe What You Want","Virtual Riot",2024-09-30,278400,28,false,,2024-09-30T06:33:41Z,"dubstep,riddim,deathstep,bass music,future bass,edm,drumstep,dub","Monstercat",0.646,0.91,11,-3.927,0,0.0962,0.0119,0.124,0.0833,0.526,149.955,4
spotify:track:2DlHlPMa4M17kufBvI2lEN,"Chop Suey!","Toxicity","System Of A Down",2001-09-04,210240,85,false,,2024-09-29T21:57:14Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
spotify:track:4L3sku3mPh6uWGNA63VCgu,"Mr. Brightside","Hot Fuss (International Version Ecopac)","The Killers",2004-06-15,222106,1,false,,2024-09-29T21:40:52Z,"alternative rock","Universal Music Group International",0.352,0.928,1,-3.71,1,0.0758,0.00113,0,0.0987,0.239,148.026,4
spotify:track:1vxw6aYJls2oq3gW0DujAo,"Crazy","St. Elsewhere","Gnarls Barkley;CeeLo Green;Danger Mouse",2007-12-01,177933,80,false,,2024-09-29T21:40:24Z,"","WM UK",0.866,0.537,8,-5.786,1,0.0335,0.053,0.0156,0.0866,0.643,111.987,4
spotify:track:4keclC0eBhQm8lFtYmX01K,"4ÆM","Miss Anthropocene (Deluxe Edition)","Grimes",2020-02-21,270982,61,false,,2024-09-29T21:24:00Z,"art pop","4AD",0.482,0.905,7,-4.371,0,0.0418,0.00971,0.29,0.288,0.116,93.017,4
spotify:track:5mcu7qpeso0jXvWuwuDUCz,"Too Proud","Too Proud","For Nina",2023-10-20,298668,0,false,,2024-09-29T21:15:12Z,"","Ambulance Records",0.48,0.533,0,-13.887,1,0.0379,0.269,0.00776,0.109,0.316,131.142,4
spotify:track:2jchbkptAvyogEd59pG4gi,"Come Closer","Come Closer EP","Nitepunk;Siiickbrain;Olly Burden",2024-09-27,161154,18,true,,2024-09-27T07:52:53Z,"bass house,dubstep,bass music","Nitepunk",0.362,0.767,1,-3.789,1,0.0348,0.00208,0.502,0.311,0.111,141.034,4
spotify:track:4yXKLDrHYrffSVmQOFdbDA,"Scott Pilgrim vs. My GPA","Best Buds","Mom Jeans.",2016-07-03,239597,72,false,,2024-09-27T00:33:12Z,"midwest emo,emo,indie punk,math rock","Mom Jeans. and Many Hats Distribution with Sequel Music Group",0.296,0.494,6,-10.49,1,0.037,0.0715,0.0507,0.108,0.175,163.669,3
spotify:track:19aUuDd6udp1ACNo9t3IuZ,"Death Cup","Best Buds","Mom Jeans.",2016-07-03,276000,67,true,,2024-09-27T00:29:24Z,"midwest emo,emo,indie punk,math rock","Mom Jeans. and Many Hats Distribution with Sequel Music Group",0.353,0.749,1,-9.339,1,0.0411,0.0926,0.000553,0.166,0.574,85.983,4
spotify:track:4vPR2m9tS4v7F7JXCqgdJU,"The lights on your face. - DROELOE Remix","The lights on your face. (DROELOE Remix)","The Caracal Project;DROELOE",2024-09-26,208555,35,false,,2024-09-26T06:25:44Z,"drum and bass,liquid funk,drumstep,future bass","UKF",0.58,0.829,2,-6.622,0,0.0844,0.00353,0.723,0.521,0.29,175.041,4
spotify:track:5YOB3aPkCHgrSOX1Wlo2RA,"The lights on your face.","The lights on your face. (DROELOE Remix)","The Caracal Project",2024-09-26,231085,13,false,,2024-09-26T06:23:06Z,"drum and bass,liquid funk,drumstep","UKF",0.798,0.838,5,-2.475,0,0.344,0.0222,0.00574,0.383,0.678,175.023,4
spotify:track:3pi5DteeniOsDzonEx5qpg,"Bück dich","Sehnsucht (Anniversary Edition - Remastered)","Rammstein",1997-08-22,203383,59,false,,2024-09-25T06:47:23Z,"industrial metal,metal,industrial rock,industrial","Vertigo Berlin",0.675,0.949,9,-6.83,0,0.0811,0.00195,0.736,0.0458,0.655,149.095,4
spotify:track:47S3zvHZpNTj0tgUNYjVOO,"Spend The Night","Spend The Night","MPH",2021-06-11,210909,35,false,,2024-09-24T06:32:42Z,"uk garage,bassline,bass house,rally house","Night Bass Records",0.875,0.831,10,-4.97,0,0.119,0.000784,0.888,0.137,0.651,131.961,4
spotify:track:2kRFrWaLWiKq48YYVdGcm8,"Everything In Its Right Place","Kid A","Radiohead",2000-10-02,251426,75,false,,2024-09-22T16:53:18Z,"art rock,alternative rock","XL Recordings",0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,5
spotify:track:2SbOCHgR5Vxg8NYvrdQ2Sk,"Endorphins","Refraction","MPH",2024-08-23,224347,35,false,,2024-09-21T21:01:38Z,"uk garage,bassline,bass house,rally house","Night Bass Records",0.831,0.69,1,-5.857,1,0.299,0.0238,0.0727,0.104,0.0445,138.099,3
spotify:track:2PQOSqKLsPRWoFhQWm0BJz,"My Mind","Refraction","MPH",2024-08-23,232992,40,false,,2024-09-21T21:01:10Z,"uk garage,bassline,bass house,rally house","Night Bass Records",0.64,0.942,7,-2.48,0,0.0979,0.0241,0.00352,0.188,0.477,136.946,4
spotify:track:4n6t4Vfm7d0Juz9hlsep9P,"Nova","Nova","MPH",2021-02-12,213000,45,false,,2024-09-21T21:00:26Z,"uk garage,bassline,bass house,rally house","Night Bass Records",0.797,0.602,10,-7.231,0,0.141,0.149,0.845,0.109,0.478,131.998,4
spotify:track:6BIxglmdOjzfDqdjokHobF,"Lights On","Refraction","MPH;AC Slater;Eloise Keeble",2024-08-23,193185,45,false,,2024-09-21T20:58:04Z,"uk garage,bassline,bass house,rally house,g-house","Night Bass Records",0.745,0.812,4,-4.98,0,0.0585,0.0344,0.0138,0.23,0.407,135,4
spotify:track:3NFd8YgTjKK7Wh8yXp7vcK,"Zeitgeist","Zorb","Sycco",2024-08-23,192558,11,true,,2024-09-21T14:22:32Z,"","Future Classic",0.552,0.643,6,-8.201,1,0.0693,0.42,0.000616,0.208,0.294,94.94,4
spotify:track:76qG2dFFvnWtTFfYMiAFWC,"Buttered Up","Zorb","Sycco",2024-08-23,177510,26,false,,2024-09-21T13:43:38Z,"","Future Classic",0.563,0.808,2,-5.484,0,0.0748,0.134,0.0152,0.286,0.421,89.922,4
spotify:track:2afcj3hhCkXbSmBvMCykIJ,"2014","2014","exhibit;mono._;vibe",2014-01-01,146080,44,false,,2024-09-18T22:59:38Z,"dark ambient,lo-fi","vibe",0.571,0.0866,1,-24.916,0,0.0459,0.987,0.946,0.206,0.129,137.569,4
spotify:track:4SBUw1hrWYRkFil02Jo8Ig,"Diesel","Oxytocin EP","Refracta",2021-09-10,268800,34,false,,2024-09-18T13:13:55Z,"drum and bass,liquid funk","Born On Road",0.561,0.879,10,-1.637,0,0.046,0.00261,0.0618,0.0648,0.468,174.994,4
spotify:track:0DFfoXTSg9HcJfnhvzW0Mh,"Tuna","Tuna","24carrrot",2022-02-26,84000,0,true,,2024-09-17T23:24:30Z,"","2014131 Records DK",0.714,0.419,0,-11.75,1,0.109,0.113,0.0138,0.217,0.621,160.124,4
spotify:track:5utINKwnXh1drV2vI9cnze,"Bombalaya - Blooom Remix","Bombalaya (Blooom Remix)","DNMO;Wolfy Lights;Blooom",2024-05-16,248571,63,false,,2024-09-17T23:21:26Z,"drum and bass","UKF",0.416,0.95,8,-1.513,1,0.314,0.00043,0.00546,0.102,0.442,174.76,4
spotify:track:6RvLWcPTuaKfq11vi9csOK,"Why's this dealer?","Why's this dealer?","Niko B",2024-08-29,129571,60,true,,2024-09-17T10:32:40Z,"","Niko B",0.91,0.649,0,-7.902,1,0.237,0.0119,0.000111,0.057,0.876,135.034,4
spotify:track:1RMJOxR6GRPsBHL8qeC2ux,"Best Part (feat. H.E.R.)","Freudian","Daniel Caesar;H.E.R.",2017-08-25,209831,14,false,,2024-09-16T18:48:59Z,"r&b","Golden Child Recordings",0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,4
spotify:track:4s3RSUwPDxCeWaLEiNOPq3,"Homiesexual (with Ty Dolla $ign)","NEVER ENOUGH","Daniel Caesar;Ty Dolla $ign",2023-04-07,230379,61,true,,2024-09-16T18:48:38Z,"trap soul","Republic Records",0.633,0.472,8,-10.783,0,0.0406,0.0907,0.00000217,0.1,0.298,99.9,4
spotify:track:61mrt7QvQtUHDM3jHF95zo,"CAN'T GET ENOUGH","SEEING DOUBLE EP","nikko",2024-09-13,169846,20,false,,2024-09-14T10:04:42Z,"bass house","NIGHTMODE",0.708,0.966,6,-2.406,1,0.0796,0.000299,0.581,0.226,0.856,129.953,4
spotify:track:2Pq3CoIZqQIYI73Ue0UWez,"THINK ABOUT U","FORWARDS","NOTION",2024-08-30,208000,41,false,,2024-09-11T23:25:25Z,"bassline,bass house,uk garage,drum and bass","NOTION",0.835,0.651,6,-5.22,0,0.412,0.381,0.00176,0.531,0.596,134.997,4
spotify:track:7FlOhkInzbiU5GbRNDMksW,"FEEL LIKE ME","FORWARDS","NOTION",2024-08-30,313235,47,false,,2024-09-11T23:25:04Z,"bassline,bass house,uk garage,drum and bass","NOTION",0.482,0.728,8,-4.288,1,0.107,0.00486,0.0137,0.0799,0.0663,135.789,4
spotify:track:3ze3ouuovH0xrJbll9DKWu,"Real (feat. Cecelia) - VIP Mix","Real (feat. Cecelia) [VIP Mix]","NOTION;Cecelia",2019-05-13,184687,50,false,,2024-09-11T23:20:26Z,"bassline,bass house,uk garage,drum and bass","Musical Freedom",0.683,0.814,4,-3.405,0,0.0368,0.00486,0,0.25,0.459,128.053,4
spotify:track:5Ndsdhx3jKxjQmHw7QkHmi,"FOUND LOVE (feat. Carrie Baxter)","OUTSIDER","NOTION;Carrie Baxter",2022-02-11,136615,60,false,,2024-09-11T23:05:58Z,"bassline,bass house,uk garage,drum and bass","Notion",0.765,0.795,2,-4.551,1,0.248,0.0976,0.257,0.0406,0.488,130.108,4
spotify:track:3fjmSxt0PskST13CSdBUFx,"Somewhere I Belong","Meteora (Bonus Edition)","Linkin Park",2003-03-25,213933,82,false,,2024-09-11T10:03:51Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.451,0.951,1,-3.754,1,0.0645,0.000386,0.00000256,0.261,0.441,162.041,4
spotify:track:2PnlsTsOTLE5jnBnNe2K0A,"The Emptiness Machine","The Emptiness Machine","Linkin Park",2024-09-05,190427,78,true,,2024-09-11T09:55:49Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
spotify:track:0Oz6SCNjnsfEAWI3Y9Ix7f,"Break Through It All","Sonic Frontiers Original Soundtrack Stillness & Motion","SEGA SOUND TEAM;Tomoya Ohtani;Kellin Quinn",2022-12-07,249493,57,false,,2024-09-10T23:23:06Z,"japanese vgm,soundtrack,pop punk","WAVEMASTER ENTERTAINMENT",0.343,0.954,1,-4.846,1,0.0795,0.00000421,0.0964,0.348,0.263,194.918,4
spotify:track:1O80Lhuq0lKHIiF1HnMgQT,"Find Your Flame","Sonic Frontiers Original Soundtrack Stillness & Motion","SEGA SOUND TEAM;Tomoya Ohtani;Kellin Quinn;Tyler Smyth",2022-12-07,248986,59,false,,2024-09-10T23:23:02Z,"japanese vgm,soundtrack,pop punk","WAVEMASTER ENTERTAINMENT",0.446,0.982,3,-4.508,0,0.153,0.0000572,0.000234,0.364,0.23,150.015,4
spotify:track:7apcnerZJaEWx3zJNLhWGt,"Reach For The Stars - Opening Theme - Vocals by Jean Paul Makhlouf of Cash Cash","SONIC COLORS ORIGINAL SOUNDTRACKViViD SOUND × HYBRiD COLORS (Vol.1)","SEGA SOUND TEAM;Tomoya Ohtani",2010-12-22,247666,49,false,,2024-09-10T23:22:20Z,"japanese vgm,soundtrack","WAVEMASTER ENTERTAINMENT",0.445,0.978,2,-4.946,1,0.0896,0.0000866,0,0.291,0.612,101.566,4
spotify:track:4bYLTrlcqctyHck3fjhMgW,"One Step Closer","Hybrid Theory","Linkin Park",2000-10-24,157333,54,false,,2024-09-10T13:24:36Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.492,0.969,9,-4.419,1,0.0491,0.0014,0.00000132,0.0787,0.538,95.136,4
spotify:track:4HvcbAR8LisalXKt7cpqE1,"Papercut","Hybrid Theory","Linkin Park",2000-10-24,184866,60,false,,2024-09-10T13:05:55Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.524,0.939,9,-3.994,1,0.113,0.00022,0,0.623,0.661,150.184,4
spotify:track:3uxEUkg8yS9kqgVBprp4xi,"Live and Let Live","93 'til Infinity","Souls Of Mischief",1993-02-13,320266,47,true,,2024-09-09T08:58:55Z,"jazz rap,old school hip hop","Jive",0.831,0.721,6,-12.387,0,0.338,0.0221,0.00232,0.0943,0.734,89.935,4
spotify:track:1A0OPxDVzWMaki4bGa6fqp,"Femboy Hooters","Femboy Hooters","PUSSY PATROL",2020-06-12,166764,28,false,,2024-09-08T22:49:58Z,"","PUSSY PATROL",0.821,0.338,8,-15.94,1,0.0541,0.931,0.781,0.0675,0.754,93.807,4
spotify:track:6gUeBzu1k8JUaeP8qHaYKC,"MONSTER ENERGY GUN!","songs that i am not proud of anymore","KevinKempt",2020-08-08,140813,41,false,,2024-09-08T22:47:25Z,"hyperpop","kevinkempt",0.32,0.926,8,-5.711,1,0.321,0.0923,0.00000249,0.438,0.447,75.302,4
spotify:track:0PV1TFUMTBrDETzW6KQulB,"93 'Til Infinity","93 'til Infinity","Souls Of Mischief",1993-02-13,286440,71,false,,2024-09-08T12:43:38Z,"jazz rap,old school hip hop","Jive",0.59,0.672,1,-11.792,1,0.412,0.125,0.00000104,0.147,0.688,206.247,4
spotify:track:0VuzA7lyIFn1VzinsOak8J,"93 'Til Infinity - Instrumental","93 'Til Infinity (The Remixes)","Souls Of Mischief",2015-03-06,292053,48,false,,2024-09-08T12:37:45Z,"jazz rap,old school hip hop","RCA/Legacy",0.752,0.53,1,-9.024,1,0.238,0.201,0.892,0.0932,0.545,103.094,4
spotify:track:4mYG4iHgfxlPaqfT3BQ0ec,"How To Roll A Blunt","Whut? Thee Album","Redman",1992-09-22,201720,34,true,,2024-09-08T10:33:12Z,"east coast hip hop,old school hip hop,hardcore hip hop,hip hop","RAL (Rush Associated Label)",0.644,0.66,9,-11.175,0,0.332,0.121,0.00000296,0.346,0.775,184.208,4
spotify:track:0zO8ctW0UiuOefR87OeJOZ,"Collard Greens","Oxymoron (Deluxe)","ScHoolboy Q;Kendrick Lamar",2014-01-01,299960,74,true,,2024-09-08T10:30:29Z,"hip hop,west coast hip hop","Schoolboy Q",0.825,0.573,11,-4.872,1,0.0638,0.0255,0.00000919,0.205,0.66,153.956,4
spotify:track:0OA00aPt3BV10qeMIs3meW,"Big Dawgs","Big Dawgs","Hanumankind;Kalmi",2024-07-09,190666,76,true,,2024-09-08T10:30:02Z,"malayalam hip hop,desi hip hop","Universal Music India Pvt Ltd.",0.464,0.745,4,-3.202,0,0.161,0.0235,0,0.363,0.262,180.098,4
spotify:track:40JqT4HAniwGUSdI94lzBy,"THE SENSATION","PLANET CHASER","yaego",2024-04-17,153031,36,false,,2024-09-08T09:32:19Z,"breakcore","HAMSQUAD RECORDS | high off seahorse records",0.671,0.614,1,-7.927,1,0.0439,0.000306,0.781,0.417,0.236,113.191,4
spotify:track:2MHfZtevUlcxFLbyhtT4Q3,"SECRETS","FORWARDS","NOTION;Cameron Hayes",2024-08-30,253371,59,false,,2024-09-03T09:22:05Z,"bassline,bass house,uk garage,drum and bass,liquid funk","NOTION",0.484,0.837,1,-4.61,0,0.268,0.0419,0.000312,0.078,0.376,175.337,4
spotify:track:0GafEkrRRmWCZaXMpXrnZe,"STYLING","FORWARDS","NOTION",2024-08-30,205839,44,false,,2024-09-03T09:14:09Z,"bassline,bass house,uk garage,drum and bass","NOTION",0.648,0.854,11,-4.876,0,0.036,0.00934,0.774,0.598,0.245,137.063,4
spotify:track:105p1i2zBK2OKjVBqX4fWO,"TV DREAMS","FORWARDS","NOTION",2024-08-30,240000,36,false,,2024-09-03T09:07:15Z,"bassline,bass house,uk garage,drum and bass","NOTION",0.931,0.818,8,-5.047,1,0.318,0.498,0.109,0.0692,0.737,134.037,4
spotify:track:2WlXPpZlL8Oy0CI67okGPw,"TEMPORARY FRIENDS","FORWARDS","NOTION;Charlotte Plank",2024-08-30,181714,64,false,,2024-09-03T09:06:58Z,"bassline,bass house,uk garage,drum and bass","NOTION",0.437,0.862,7,-5.25,1,0.06,0.103,0.00261,0.112,0.351,140.051,4
spotify:track:5fhvwVytoYeA8hyrUylEzD,"Too Late","Too Late","Kaphy;SFRNG;Brogs",2023-07-04,143959,34,false,,2024-09-01T09:45:48Z,"dark r&b,future house","NCS",0.711,0.771,2,-3.584,1,0.0557,0.04,0.00000266,0.0634,0.682,89.026,4
spotify:track:5955AnUUrXZgH59GB9M6hC,"QUARTZ","QUARTZ","Knoir;eliderp",2024-08-30,300426,6,false,,2024-09-01T07:54:13Z,"riddim,dubstep,bass music,deathstep,glitch","IandE Group",0.641,0.811,6,-4.977,0,0.0994,0.0133,0.0723,0.222,0.0786,139.894,4
spotify:track:3O7E7SiowCswLvcsJEK62s,"Ignite","Ignite","Jay Eskar;SFRNG;Hazel",2020-10-23,161904,0,false,,2024-08-31T21:34:21Z,"future house,bass house,melbourne bounce","Mixmash Bold",0.715,0.978,1,-2.61,0,0.0469,0.0163,0.00423,0.2,0.213,126.031,4
spotify:track:1UMdbkqX19OiwfExH7gzYA,"Through The Fire And Flames","Inhuman Rampage","DragonForce",2006-09-01,439120,66,false,,2024-08-31T10:39:28Z,"power metal,speed metal,metal,symphonic metal","Spinefarm FI",0.153,0.953,0,-4.74,0,0.122,0.00153,0.00622,0.366,0.145,199.9,4
spotify:track:2pWO5a2xnRmpc1zDV7EvwE,"A Psychic Wound","All Hell","Los Campesinos!",2024-07-19,240928,35,false,,2024-08-31T10:31:52Z,"","Heart Swells",0.415,0.921,0,-4.566,1,0.126,0.0464,0,0.104,0.385,171.49,4
spotify:track:2dXKmzZ2BAg4ZNSakhH9rc,"Jump (All Night)","Jump (All Night)","Justin Hawkes",2024-08-30,193448,15,false,,2024-08-30T13:57:24Z,"drum and bass,liquid funk","Justin Hawkes",0.576,0.972,2,-1.588,1,0.0935,0.0261,0.935,0.15,0.251,174.075,4
spotify:track:4KyDMzlS1tynHxn3t6SpIJ,"Right Through","The Chase","Kage;Asdek",2022-05-26,202500,27,false,,2024-08-30T13:39:11Z,"bass house,g-house,french rap","Monstercat",0.819,0.925,1,-3.36,1,0.0565,0.138,0.134,0.0826,0.706,127.979,4
